,player_id,Player,player_display_name,position,position_group,headshot_url,Team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,opponent_team,weekday_x,team_year,player_year,opp_year,game_id_count,completions_avg,attempts_avg,passing_yards_avg,passing_tds_avg,interceptions_avg,carries_avg,rushing_yards_avg,rushing_tds_avg,receptions_avg,targets_avg,receiving_yards_avg,receiving_tds_avg,receiving_air_yards_avg,sack_fumbles_lost_avg,rushing_fumbles_lost_avg,receiving_fumbles_lost_avg,passing_epa_avg,rushing_epa_avg,receiving_epa_avg,fantasy_points_ppr_avg,completions_std,attempts_std,passing_yards_std,passing_tds_std,interceptions_std,carries_std,rushing_yards_std,rushing_tds_std,receptions_std,targets_std,receiving_yards_std,receiving_tds_std,receiving_air_yards_std,sack_fumbles_lost_std,rushing_fumbles_lost_std,receiving_fumbles_lost_std,passing_epa_std,rushing_epa_std,receiving_epa_std,fantasy_points_ppr_std,completions_last,attempts_last,passing_yards_last,passing_tds_last,interceptions_last,carries_last,rushing_yards_last,rushing_tds_last,receptions_last,targets_last,receiving_yards_last,receiving_tds_last,receiving_air_yards_last,sack_fumbles_lost_last,rushing_fumbles_lost_last,receiving_fumbles_lost_last,passing_epa_last,rushing_epa_last,receiving_epa_last,fantasy_points_ppr_last,opp,completions_avg_opp,attempts_avg_opp,passing_yards_avg_opp,passing_tds_avg_opp,interceptions_avg_opp,carries_avg_opp,rushing_yards_avg_opp,rushing_tds_avg_opp,receptions_avg_opp,targets_avg_opp,receiving_yards_avg_opp,receiving_tds_avg_opp,receiving_air_yards_avg_opp,sack_fumbles_lost_avg_opp,rushing_fumbles_lost_avg_opp,receiving_fumbles_lost_avg_opp,passing_epa_avg_opp,rushing_epa_avg_opp,receiving_epa_avg_opp,fantasy_points_ppr_avg_opp,player_is_home,team_full_name,Unnamed: 0_x,game_id_x,game_type_x,gameday_x,weekday_y,gametime_x,away_team_x,away_score_x,home_team_x,home_score_x,location_x,result_x,total_x,overtime_x,old_game_id_x,gsis_x,nfl_detail_id_x,pfr_x,pff_x,espn_x,ftn_x,away_rest_x,home_rest_x,away_moneyline_x,home_moneyline_x,spread_line_x,away_spread_odds_x,home_spread_odds_x,total_line_x,under_odds_x,over_odds_x,div_game_x,roof_x,surface_x,temp_x,wind_x,away_qb_id_x,home_qb_id_x,away_qb_name_x,home_qb_name_x,away_coach_x,home_coach_x,referee_x,stadium_id_x,stadium_x,Unnamed: 0_y,game_id_y,game_type_y,gameday_y,gametime_y,away_team_y,away_score_y,home_team_y,home_score_y,location_y,result_y,total_y,overtime_y,old_game_id_y,gsis_y,nfl_detail_id_y,pfr_y,pff_y,espn_y,ftn_y,away_rest_y,home_rest_y,away_moneyline_y,home_moneyline_y,spread_line_y,away_spread_odds_y,home_spread_odds_y,total_line_y,under_odds_y,over_odds_y,div_game_y,roof_y,surface_y,temp_y,wind_y,away_qb_id_y,home_qb_id_y,away_qb_name_y,home_qb_name_y,away_coach_y,home_coach_y,referee_y,stadium_id_y,stadium_y,Unnamed: 0,game_id,game_type,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,gb_pipe_preds,lin_reg_pipe_preds,ran_for_pipe_preds,Projected_PPR_Points,Lowest_Projected_Points,Highest_Projected_Points
61,00-0033537,D.Watson,Deshaun Watson,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/otfs2docj6eahaebo5xn",CLE,2023,2,REG,16,29,154.0,1,1.0,3.0,10.0,0,0,329.0,62.0,9.0,-10.871305465698242,0,0.4680851101875305,-0.0124033624306321,5,45.0,1,0.0,0.0,3.0,6.364469051361084,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,20.65999984741211,20.65999984741211,CIN,Sunday,CLE2023,D.Watson2023,CIN2023,1970-01-01,2.0,4.5,33.0,0.5,0.5,1.0,1.0,0.25,6.0,6.0,37.0,0.25,21.0,0.25,0.25,0.25,0.11,-0.19,-0.2,0.32,2.83,6.36,46.67,1.0,0.71,1.15,1.41,0.5,2.83,0.71,30.41,0.5,13.44,0.5,0.5,0.5,0.37,0.27,2.62,0.59,1,1,12.0,1,1.0,1,-11.0,1,2,5,42.0,1,79.0,1,1.0,1.0,2.2947237491607666,-1.9435867071151731,0.5124372243881226,8.199999809265137,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CLEVELAND BROWNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.358174974654817,17.85614998750005,15.457476286780116,16.2,9.9,22.5
62,00-0033553,J.Conner,James Conner,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rmqdvrhlmhhyyrhp3vyu",ARI,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,62.0,0,0.0,0.0,3.0,-1.4025079011917114,0,5,5,8.0,0,0.0,0.0,-16.0,24.0,1.0,-2.4684202671051025,0,-0.5,0.1666666716337204,-0.0860215052962303,0.1897849440574646,0.0,7.0,12.0,WAS,Sunday,ARI2023,J.Conner2023,WAS2023,1970-01-01,1.33,3.0,22.0,0.5,0.33,1.67,1.0,0.25,6.0,6.0,37.0,0.25,21.0,0.25,0.25,0.25,0.11,-0.02,-0.2,0.31,2.31,5.2,38.11,1.0,0.58,1.15,2.0,0.5,2.83,0.71,30.41,0.5,13.44,0.5,0.5,0.5,0.37,0.35,2.62,0.42,20,25,247.0,1,1.0,14,55.0,1,1,1,6.0,1,79.0,1,1.0,1.0,4.9988627433776855,-3.3073747158050537,1.3033645153045654,29.3799991607666,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ARIZONA CARDINALS,6446.0,2023_02_NYG_ARI,REG,2023-09-17,Sunday,16:05,NYG,,ARI,,Home,,,,2023091708.0,,,202309170crd,,401547421.0,,7.0,7.0,-245.0,200.0,-5.5,-110.0,-110.0,40.0,-110.0,-110.0,0.0,,grass,,,00-0035710,00-0033949,Daniel Jones,Joshua Dobbs,Brian Daboll,Jonathan Gannon,,PHO00,State Farm Stadium,6446.0,2023_02_NYG_ARI,REG,2023-09-17,16:05,NYG,,ARI,,Home,,,,2023091708.0,,,202309170crd,,401547421.0,,7.0,7.0,-245.0,200.0,-5.5,-110.0,-110.0,40.0,-110.0,-110.0,0.0,,grass,,,00-0035710,00-0033949,Daniel Jones,Joshua Dobbs,Brian Daboll,Jonathan Gannon,,PHO00,State Farm Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.051269520718705,13.569408386239186,11.847996686602677,12.5,6.2,18.8
63,00-0033555,M.Hollins,Mack Hollins,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fe6e0gnullhxbgt6ohhg",ATL,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,31.0,0,0.0,0.0,32.0,1.0,1.0,1.0199449062347412,0,0.96875,0.2222222238779068,0.5079365372657776,0.6888889074325562,0.0,3.0999999046325684,6.099999904632568,CAR,Sunday,ATL2023,M.Hollins2023,CAR2023,1970-01-01,7.25,11.5,69.0,0.5,0.5,2.25,0.5,0.25,6.0,6.0,37.0,0.25,21.0,0.25,0.25,0.25,0.37,-0.14,-0.2,3.81,11.98,17.52,99.02,1.0,0.58,1.5,1.91,0.5,2.83,0.71,30.41,0.5,13.44,0.5,0.5,0.5,0.37,0.37,2.62,7.0,20,25,247.0,1,1.0,15,52.0,1,6,6,41.0,1,-9.0,1,1.0,1.0,4.9988627433776855,2.940713167190552,2.7975006103515625,27.299999237060547,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ATLANTA FALCONS,6438.0,2023_02_GB_ATL,REG,2023-09-17,Sunday,13:00,GB,,ATL,,Home,,,,2023091700.0,,,202309170atl,,401547417.0,,7.0,7.0,-115.0,-105.0,-1.0,-110.0,-110.0,40.5,-112.0,-108.0,0.0,,fieldturf,,,00-0036264,00-0038122,Jordan Love,Desmond Ridder,Matt LaFleur,Arthur Smith,,ATL97,Mercedes-Benz Stadium,6438.0,2023_02_GB_ATL,REG,2023-09-17,13:00,GB,,ATL,,Home,,,,2023091700.0,,,202309170atl,,401547417.0,,7.0,7.0,-115.0,-105.0,-1.0,-110.0,-110.0,40.5,-112.0,-108.0,0.0,,fieldturf,,,00-0036264,00-0038122,Jordan Love,Desmond Ridder,Matt LaFleur,Arthur Smith,,ATL97,Mercedes-Benz Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.623536712420039,8.20157904942184,6.64247385990887,7.8,1.5,14.1
64,00-0033557,J.Reeves-Maybin,Jalen Reeves-Maybin,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/swx3jtmsagtr1tystl7x",DET,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,3.0,0,0.0,0.0,1.0,2.528829336166382,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.3000000119209289,0.3000000119209289,KC,Thursday,DET2023,J.Reeves-Maybin2023,KC2023,1970-01-01,11.25,16.75,115.25,1.0,0.5,2.5,1.5,0.25,6.0,6.0,37.0,0.25,21.0,0.25,0.25,0.25,3.1,0.17,-0.2,9.26,11.41,16.01,99.25,1.15,0.58,1.29,1.91,0.5,2.83,0.71,30.41,0.5,13.44,0.5,0.5,0.5,4.73,0.8,2.62,10.54,1,1,1.0,1,1.0,5,24.0,1,2,3,8.0,1,-7.0,1,1.0,1.0,3.1576967239379883,1.719184160232544,-2.1245434284210205,11.199999809265137,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DETROIT LIONS,6441.0,2023_02_SEA_DET,REG,2023-09-17,Sunday,13:00,SEA,,DET,,Home,,,,2023091703.0,,,202309170det,,401547418.0,,7.0,10.0,195.0,-238.0,5.5,-112.0,-108.0,47.5,-112.0,-108.0,0.0,dome,fieldturf,,,00-0030565,00-0033106,Geno Smith,Jared Goff,Pete Carroll,Dan Campbell,,DET00,Ford Field,6441.0,2023_02_SEA_DET,REG,2023-09-17,13:00,SEA,,DET,,Home,,,,2023091703.0,,,202309170det,,401547418.0,,7.0,10.0,195.0,-238.0,5.5,-112.0,-108.0,47.5,-112.0,-108.0,0.0,dome,fieldturf,,,00-0030565,00-0033106,Geno Smith,Jared Goff,Pete Carroll,Dan Campbell,,DET00,Ford Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.352636168373523,6.159312724862019,5.1449995768760495,4.9,0.0,11.2
65,00-0033572,J.Agnew,Jamal Agnew,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/at0skjo9xsjgobkvqqz5",JAX,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,-2.0,0,0.0,0.0,0.0,-1.3281599283218384,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,-0.2000000029802322,-0.2000000029802322,IND,Sunday,JAX2023,J.Agnew2023,IND2023,1970-01-01,14.5,21.0,153.0,1.5,0.25,3.25,0.75,0.25,6.0,6.0,37.0,0.25,21.0,0.25,0.25,0.25,5.3,-1.03,-0.2,13.2,10.47,15.51,102.92,1.0,0.5,0.96,2.63,0.5,2.83,0.71,30.41,0.5,13.44,0.5,0.5,0.5,4.14,2.85,2.62,9.14,1,1,1.0,1,1.0,7,36.0,1,3,3,25.0,1,2.0,1,1.0,1.0,3.1576967239379883,0.0451829619705677,1.280049204826355,9.100000381469728,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,JACKSONVILLE JAGUARS,6443.0,2023_02_KC_JAX,REG,2023-09-17,Sunday,13:00,KC,,JAX,,Home,,,,2023091705.0,,,202309170jax,,401547413.0,,10.0,7.0,-185.0,154.0,-3.5,-110.0,-110.0,51.0,-110.0,-110.0,0.0,outdoors,grass,,,00-0033873,00-0036971,Patrick Mahomes,Trevor Lawrence,Andy Reid,Doug Pederson,,JAX00,TIAA Bank Stadium,6443.0,2023_02_KC_JAX,REG,2023-09-17,13:00,KC,,JAX,,Home,,,,2023091705.0,,,202309170jax,,401547413.0,,10.0,7.0,-185.0,154.0,-3.5,-110.0,-110.0,51.0,-110.0,-110.0,0.0,outdoors,grass,,,00-0033873,00-0036971,Patrick Mahomes,Trevor Lawrence,Andy Reid,Doug Pederson,,JAX00,TIAA Bank Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.118468782027166,4.979489578386595,4.779811948739448,4.6,0.0,10.9
66,00-0033591,N.Brown,Noah Brown,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mo0v6bxy9vpxtzndba7r",HOU,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,-1.0,0,0.0,0.0,0.0,-1.1092690229415894,0,3,4,20.0,0,0.0,0.0,-13.0,28.0,0.0,-1.353126883506775,0,0.0,0.0930232554674148,-0.050000000745058,0.1045348867774009,0.0,1.899999976158142,4.900000095367432,BAL,Sunday,HOU2023,N.Brown2023,BAL2023,1970-01-01,18.25,26.5,211.5,2.0,0.5,2.75,1.5,0.25,6.0,6.0,37.0,0.25,21.0,0.25,0.25,0.25,5.66,-1.34,-0.2,17.11,4.57,7.33,20.34,0.5,0.58,1.5,3.7,0.5,2.83,0.71,30.41,0.5,13.44,0.5,0.5,0.5,3.46,2.72,2.62,3.2,1,1,1.0,1,1.0,1,5.0,1,1,1,5.0,1,-4.0,1,1.0,1.0,-0.4681625068187713,0.0937706679105758,0.1147637665271759,1.5,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOUSTON TEXANS,6442.0,2023_02_IND_HOU,REG,2023-09-17,Sunday,13:00,IND,,HOU,,Home,,,,2023091704.0,,,202309170htx,,401547419.0,,7.0,7.0,-115.0,-105.0,-1.0,-110.0,-110.0,39.5,-110.0,-110.0,1.0,,astroturf,,,00-0039164,00-0039163,Anthony Richardson,C.J. Stroud,Shane Steichen,DeMeco Ryans,,HOU00,NRG Stadium,6442.0,2023_02_IND_HOU,REG,2023-09-17,13:00,IND,,HOU,,Home,,,,2023091704.0,,,202309170htx,,401547419.0,,7.0,7.0,-115.0,-105.0,-1.0,-110.0,-110.0,39.5,-110.0,-110.0,1.0,,astroturf,,,00-0039164,00-0039163,Anthony Richardson,C.J. Stroud,Shane Steichen,DeMeco Ryans,,HOU00,NRG Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.342705578137419,4.298654386787724,4.082682886202793,4.2,0.0,10.5
67,00-0033662,C.Rush,Cooper Rush,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fu4tdizb3h6hofyszomi",DAL,2023,2,REG,0,1,0.0,0,0.0,0.0,-0.0,0,0,20.0,0.0,0.0,-2.601654052734375,0,0.0,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.0,0.0,NYG,Sunday,DAL2023,C.Rush2023,NYG2023,1970-01-01,17.5,26.0,230.0,2.0,0.5,2.25,1.0,0.25,6.0,6.0,37.0,0.25,21.0,0.25,0.25,0.25,7.46,-1.99,-0.2,17.8,3.11,6.38,41.34,0.5,0.58,1.26,4.24,0.5,2.83,0.71,30.41,0.5,13.44,0.5,0.5,0.5,0.91,2.77,2.62,2.64,1,1,1.0,1,1.0,1,2.0,2,1,1,14.0,3,13.0,1,1.0,1.0,-0.4681625068187713,-0.2220578640699386,0.940262258052826,2.400000095367432,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DALLAS COWBOYS,6448.0,2023_02_NYJ_DAL,REG,2023-09-17,Sunday,16:25,NYJ,,DAL,,Home,,,,2023091710.0,,,202309170dal,,401547415.0,,6.0,7.0,340.0,-440.0,9.5,-110.0,-110.0,38.5,-110.0,-110.0,0.0,,matrixturf,,,00-0037013,00-0033077,Zach Wilson,Dak Prescott,Robert Saleh,Mike McCarthy,,DAL00,AT&T Stadium,6448.0,2023_02_NYJ_DAL,REG,2023-09-17,16:25,NYJ,,DAL,,Home,,,,2023091710.0,,,202309170dal,,401547415.0,,6.0,7.0,340.0,-440.0,9.5,-110.0,-110.0,38.5,-110.0,-110.0,0.0,,matrixturf,,,00-0037013,00-0033077,Zach Wilson,Dak Prescott,Robert Saleh,Mike McCarthy,,DAL00,AT&T Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.111072313579732,6.443211991396483,5.075091415473126,6.2,0.0,12.5
68,00-0033699,A.Ekeler,Austin Ekeler,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s1e7ejmmjkaxbv9zhvfl",LAC,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,16,117.0,1,0.0,0.0,4.0,5.145482063293457,0,4,5,47.0,0,0.0,0.0,23.0,44.0,2.0,2.2600889205932617,0,2.04347825050354,0.1612903177738189,0.1004366800189018,0.3122411668300628,0.0,22.399999618530277,26.399999618530277,MIA,Sunday,LAC2023,A.Ekeler2023,MIA2023,1970-01-01,17.25,25.75,228.25,2.25,0.5,2.75,2.0,0.25,6.0,6.0,37.0,0.25,21.0,0.25,0.25,0.25,6.81,-2.79,-0.2,17.33,3.3,6.65,43.94,0.5,0.58,1.5,5.23,0.5,2.83,0.71,30.41,0.5,13.44,0.5,0.5,0.5,0.77,1.82,2.62,1.72,4,1,31.0,1,3.0,1,6.0,2,1,1,45.0,1,7.0,1,1.0,1.0,-0.740858793258667,0.2950058281421661,-0.4560346603393554,5.5,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,LOS ANGELES CHARGERS,6445.0,2023_02_LAC_TEN,REG,2023-09-17,,13:00,LAC,,TEN,,Home,,,,2023091707.0,,,202309170oti,,401547414.0,,7.0,7.0,-148.0,124.0,-3.0,-105.0,-115.0,45.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0036355,00-0029701,Justin Herbert,Ryan Tannehill,Brandon Staley,Mike Vrabel,,NAS00,Nissan Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6445.0,2023_02_LAC_TEN,REG,2023-09-17,Sunday,13:00,LAC,,TEN,,Home,,,,2023091707.0,,,202309170oti,,401547414.0,,7.0,7.0,-148.0,124.0,-3.0,-105.0,-115.0,45.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0036355,00-0029701,Justin Herbert,Ryan Tannehill,Brandon Staley,Mike Vrabel,,NAS00,Nissan Stadium,12.668915434729932,11.634614375915294,14.923181082486062,13.1,6.8,19.4
69,00-0033857,J.Smith-Schuster,JuJu Smith-Schuster,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ypoituliieghtndjrzaz",NE,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,7,33.0,0,0.0,0.0,36.0,21.0,1.0,-0.4725160598754883,0,0.9166666865348816,0.1296296268701553,0.0893300250172615,0.2569754719734192,0.0,3.299999952316284,7.300000190734863,PHI,Sunday,NE2023,J.Smith-Schuster2023,PHI2023,1970-01-01,17.5,26.75,257.0,2.5,0.5,2.75,6.5,0.25,6.0,6.0,37.0,0.25,21.0,0.25,0.25,0.25,10.5,-1.4,-0.2,21.93,3.32,6.99,66.14,0.58,0.58,1.5,7.77,0.5,2.83,0.71,30.41,0.5,13.44,0.5,0.5,0.5,7.35,1.5,2.62,8.78,4,1,31.0,1,1.0,10,28.0,1,1,1,4.0,1,-3.0,1,1.0,1.0,-4.726016521453857,-2.9999446868896484,-0.1225119307637214,1.399999976158142,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NEW ENGLAND PATRIOTS,6450.0,2023_02_MIA_NE,REG,2023-09-17,Sunday,20:20,MIA,,NE,,Home,,,,2023091712.0,,,202309170nwe,,401547423.0,,7.0,7.0,-148.0,124.0,-3.0,-102.0,-118.0,47.0,-110.0,-110.0,1.0,outdoors,fieldturf,,,00-0036212,00-0036972,Tua Tagovailoa,Mac Jones,Mike McDaniel,Bill Belichick,,BOS00,Gillette Stadium,6450.0,2023_02_MIA_NE,REG,2023-09-17,20:20,MIA,,NE,,Home,,,,2023091712.0,,,202309170nwe,,401547423.0,,7.0,7.0,-148.0,124.0,-3.0,-102.0,-118.0,47.0,-110.0,-110.0,1.0,outdoors,fieldturf,,,00-0036212,00-0036972,Tua Tagovailoa,Mac Jones,Mike McDaniel,Bill Belichick,,BOS00,Gillette Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.982630497766756,10.284302263807831,8.317546195718963,9.2,2.9,15.5
70,00-0033873,P.Mahomes,Patrick Mahomes,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oagzjdsdoezmp6frggrn",KC,2023,2,REG,21,39,226.0,2,1.0,0.0,-0.0,0,0,354.0,113.0,10.0,-6.453612804412842,0,0.6384180784225464,0.0240968782454729,6,45.0,0,0.0,0.0,3.0,2.924736261367798,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,19.540000915527344,19.540000915527344,DET,Thursday,KC2023,P.Mahomes2023,DET2023,1970-01-01,18.5,28.5,252.0,2.0,0.25,3.25,7.0,0.25,6.0,6.0,37.0,0.25,21.0,0.25,0.25,0.25,9.72,-1.63,-0.2,20.28,2.89,6.24,69.15,1.41,0.5,0.96,7.79,0.5,2.83,0.71,30.41,0.5,13.44,0.5,0.5,0.5,8.02,1.47,2.62,10.69,18,34,157.0,1,2.0,1,1.0,1,1,2,3.0,1,20.0,1,1.0,1.0,-14.020325660705566,-0.7124603986740112,0.902104377746582,7.300000190734863,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,KANSAS CITY CHIEFS,6443.0,2023_02_KC_JAX,REG,2023-09-17,,13:00,KC,,JAX,,Home,,,,2023091705.0,,,202309170jax,,401547413.0,,10.0,7.0,-185.0,154.0,-3.5,-110.0,-110.0,51.0,-110.0,-110.0,0.0,outdoors,grass,,,00-0033873,00-0036971,Patrick Mahomes,Trevor Lawrence,Andy Reid,Doug Pederson,,JAX00,TIAA Bank Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6443.0,2023_02_KC_JAX,REG,2023-09-17,Sunday,13:00,KC,,JAX,,Home,,,,2023091705.0,,,202309170jax,,401547413.0,,10.0,7.0,-185.0,154.0,-3.5,-110.0,-110.0,51.0,-110.0,-110.0,0.0,outdoors,grass,,,00-0033873,00-0036971,Patrick Mahomes,Trevor Lawrence,Andy Reid,Doug Pederson,,JAX00,TIAA Bank Stadium,15.784833432717482,17.988419998595475,15.990835502831757,16.6,10.3,22.9
71,00-0033881,E.Engram,Evan Engram,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/adr65rbw956sxntlph8a",JAX,2023,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,5,49.0,0,0.0,0.0,26.0,23.0,2.0,0.0824044942855835,0,1.884615421295166,0.15625,0.1203703731298446,0.3186342716217041,0.0,4.900000095367432,9.899999618530272,IND,Sunday,JAX2023,E.Engram2023,IND2023,1970-01-01,14.0,20.75,186.75,1.5,3.0,2.75,7.75,0.25,6.0,6.0,37.0,0.25,21.0,0.25,0.25,0.25,6.57,-1.13,-0.2,15.75,6.88,12.04,127.45,1.73,1.41,1.89,6.55,0.5,2.83,0.71,30.41,0.5,13.44,0.5,0.5,0.5,10.95,1.33,2.62,15.35,29,43,326.0,2,1.0,1,5.0,1,4,6,54.0,1,79.0,1,1.0,1.0,7.392084121704102,0.3127373456954956,-5.297975540161133,13.399999618530272,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,JACKSONVILLE JAGUARS,6443.0,2023_02_KC_JAX,REG,2023-09-17,Sunday,13:00,KC,,JAX,,Home,,,,2023091705.0,,,202309170jax,,401547413.0,,10.0,7.0,-185.0,154.0,-3.5,-110.0,-110.0,51.0,-110.0,-110.0,0.0,outdoors,grass,,,00-0033873,00-0036971,Patrick Mahomes,Trevor Lawrence,Andy Reid,Doug Pederson,,JAX00,TIAA Bank Stadium,6443.0,2023_02_KC_JAX,REG,2023-09-17,13:00,KC,,JAX,,Home,,,,2023091705.0,,,202309170jax,,401547413.0,,10.0,7.0,-185.0,154.0,-3.5,-110.0,-110.0,51.0,-110.0,-110.0,0.0,outdoors,grass,,,00-0033873,00-0036971,Patrick Mahomes,Trevor Lawrence,Andy Reid,Doug Pederson,,JAX00,TIAA Bank Stadium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9639861085108,8.447293426480192,8.29351002678243,8.6,2.3,14.9
