,player_id,Player,player_display_name,position,position_group,headshot_url,Team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,opponent_team,weekday_x,away_team_x,home_team_x,team_year,player_year,opp_year,completions_avg,attempts_avg,passing_yards_avg,passing_tds_avg,interceptions_avg,carries_avg,rushing_yards_avg,rushing_tds_avg,receptions_avg,targets_avg,receiving_yards_avg,receiving_tds_avg,receiving_air_yards_avg,sack_fumbles_lost_avg,rushing_fumbles_lost_avg,receiving_fumbles_lost_avg,passing_epa_avg,rushing_epa_avg,receiving_epa_avg,fantasy_points_ppr_avg,completions_std,attempts_std,passing_yards_std,passing_tds_std,interceptions_std,carries_std,rushing_yards_std,rushing_tds_std,receptions_std,targets_std,receiving_yards_std,receiving_tds_std,receiving_air_yards_std,sack_fumbles_lost_std,rushing_fumbles_lost_std,receiving_fumbles_lost_std,passing_epa_std,rushing_epa_std,receiving_epa_std,fantasy_points_ppr_std,completions_last,attempts_last,passing_yards_last,passing_tds_last,interceptions_last,carries_last,rushing_yards_last,rushing_tds_last,receptions_last,targets_last,receiving_yards_last,receiving_tds_last,receiving_air_yards_last,sack_fumbles_lost_last,rushing_fumbles_lost_last,receiving_fumbles_lost_last,passing_epa_last,rushing_epa_last,receiving_epa_last,fantasy_points_ppr_last,Opponent,completions_avg_opp,attempts_avg_opp,passing_yards_avg_opp,passing_tds_avg_opp,interceptions_avg_opp,carries_avg_opp,rushing_yards_avg_opp,rushing_tds_avg_opp,receptions_avg_opp,targets_avg_opp,receiving_yards_avg_opp,receiving_tds_avg_opp,receiving_air_yards_avg_opp,sack_fumbles_lost_avg_opp,rushing_fumbles_lost_avg_opp,receiving_fumbles_lost_avg_opp,passing_epa_avg_opp,rushing_epa_avg_opp,receiving_epa_avg_opp,fantasy_points_ppr_avg_opp,player_is_home,is_favorite,team_full_name,Unnamed: 0,game_id,game_type,gameday,weekday_y,gametime,away_team_y,away_score,home_team_y,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,weekday,Away Team,Home Team,gb_pipe_preds,lin_reg_pipe_preds,ran_for_pipe_preds,Projected_PPR_Points,Lowest_Projected_Points,Highest_Projected_Points
56,00-0033526,S.Perine,Samaje Perine,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kpdo0ztyzhjobhk4p29a",DEN,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,4.0,0,0.0,0.0,0.0,-0.0325166843831539,0,3,4,20.0,0,0.0,0.0,-8.0,23.0,0.0,0.6902323961257935,0,-2.5,0.1481481492519378,-0.0281690135598182,0.2025039196014404,0.0,2.400000095367432,5.400000095367432,WAS,Sunday,WAS,DEN,DEN2023,S.Perine2023,WAS2023,2.0,0.25,33.0,0.5,0.5,6.67,24.67,0.25,1.33,1.67,13.33,0.33,-1.67,0.25,0.25,0.25,-0.49,-1.35,2.06,5.13,2.83,0.5,46.67,1.0,0.71,1.53,12.58,0.5,1.15,1.53,11.72,0.58,3.79,0.5,0.5,0.5,0.37,2.19,1.43,1.19,1,1,12.0,1,4.0,8,41.0,1,4,4,37.0,3,4.0,1,1.0,1.0,2.2947237491607666,-1.045078158378601,2.4263625144958496,11.800000190734863,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,DENVER BRONCOS,6459.0,2023_03_DEN_MIA,REG,2023-09-24 00:00:00+00:00,,13:00,,,,,Home,,,,2023092405.0,,,202309240mia,,401547429.0,,7.0,7.0,180.0,-218.0,5.5,-110.0,-110.0,44.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0029263,00-0036212,Russell Wilson,Tua Tagovailoa,Sean Payton,Mike McDaniel,,MIA00,Hard Rock Stadium,Sunday,DEN,MIA,7.606957020192159,6.611808069985589,7.715379711743756,7.3,0.5,14.1
57,00-0033536,M.Williams,Mike Williams,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oaa76gdfwdhaum4b5qkh",LAC,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,3.0,0,0.0,0.0,0.0,-0.2905690968036651,0,8,13,83.0,0,0.0,0.0,160.0,46.0,5.0,3.613907814025879,0,0.518750011920929,0.3333333432674408,0.3940886557102203,0.7758620977401733,0.0,8.600000381469727,16.600000381469727,TEN,Sunday,LAC,TEN,LAC2023,M.Williams2023,TEN2023,2.0,0.25,33.0,0.5,0.5,6.25,29.75,0.25,1.0,1.25,11.25,0.33,-2.0,0.25,0.25,0.25,-0.49,-0.02,1.86,6.6,2.83,0.5,46.67,1.0,0.71,2.99,12.04,0.5,1.15,1.5,13.0,0.58,2.83,0.5,0.5,0.5,0.37,2.62,1.14,2.37,1,1,12.0,1,4.0,1,1.0,1,4,5,45.0,1,42.0,1,1.0,1.0,2.2947237491607666,-0.749192476272583,1.021415948867798,8.5,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,LOS ANGELES CHARGERS,6460.0,2023_03_LAC_MIN,REG,2023-09-24 00:00:00+00:00,,13:00,,,,,Home,,,,2023092406.0,,,202309240min,,401547436.0,,7.0,10.0,-120.0,100.0,-1.5,-110.0,-110.0,49.5,-110.0,-110.0,0.0,dome,sportturf,,,00-0036355,00-0029604,Justin Herbert,Kirk Cousins,Brandon Staley,Kevin O'Connell,,MIN01,U.S. Bank Stadium,Sunday,LAC,MIN,10.004190428788696,8.332495349538362,10.666244164916193,9.7,2.9,16.5
58,00-0033537,D.Watson,Deshaun Watson,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/otfs2docj6eahaebo5xn",CLE,2023,3,REG,22,40,235.0,1,1.0,6.0,25.0,1,1,395.0,99.0,12.0,-15.953177452087402,0,0.594936728477478,-0.0124544939026236,6,22.0,0,1.0,1.0,2.0,-4.553676605224609,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,11.600000381469728,11.600000381469728,PIT,Monday,CLE,PIT,CLE2023,D.Watson2023,PIT2023,2.0,0.25,33.0,0.5,0.5,0.25,0.5,0.25,3.0,3.0,43.0,0.33,17.0,0.25,0.25,0.25,-0.49,1.13,1.42,7.3,2.83,0.5,46.67,1.0,0.71,0.5,1.0,0.5,0.71,1.41,14.85,0.58,24.04,0.5,0.5,0.5,0.37,0.11,3.41,2.19,16,29,154.0,1,1.0,5,45.0,1,1,1,6.0,1,42.0,1,1.0,1.0,-10.871305465698242,6.364469051361084,1.3033645153045654,20.65999984741211,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,CLEVELAND BROWNS,6455.0,2023_03_TEN_CLE,REG,2023-09-24 00:00:00+00:00,Sunday,13:00,TEN,,CLE,,Home,,,,2023092401.0,,,202309240cle,,401547428.0,,7.0,6.0,180.0,-218.0,4.5,-110.0,-110.0,41.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0029701,00-0033537,Ryan Tannehill,Deshaun Watson,Mike Vrabel,Kevin Stefanski,,CLE00,FirstEnergy Stadium,,,,15.709885206827774,18.83858921560072,15.608210277961845,16.7,9.9,23.5
59,00-0033553,J.Conner,James Conner,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rmqdvrhlmhhyyrhp3vyu",ARI,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,23,106.0,1,0.0,0.0,7.0,-0.9965980648994446,0,0,1,0.0,0,0.0,0.0,-5.0,0.0,0.0,-0.6057528257369995,0,-0.0,0.0344827584922313,-0.0212765950709581,0.0368305221199989,0.0,16.600000381469727,16.600000381469727,NYG,Sunday,NYG,ARI,ARI2023,J.Conner2023,NYG2023,2.0,0.25,33.0,0.5,0.5,0.25,0.5,0.25,2.33,3.33,23.33,0.33,22.67,0.25,0.25,0.25,-0.49,1.13,-0.39,6.67,2.83,0.5,46.67,1.0,0.71,0.5,1.0,0.5,0.58,1.53,19.04,0.58,25.97,0.5,0.5,0.5,0.37,0.11,2.62,2.22,16,29,154.0,1,1.0,14,62.0,1,5,5,8.0,1,-16.0,1,1.0,1.0,-10.871305465698242,-1.4025079011917114,-2.4684202671051025,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ARIZONA CARDINALS,6464.0,2023_03_DAL_ARI,REG,2023-09-24 00:00:00+00:00,Sunday,16:25,DAL,,ARI,,Home,,,,2023092410.0,,,202309240crd,,401547437.0,,7.0,7.0,-500.0,380.0,-10.5,-110.0,-110.0,42.5,-110.0,-110.0,0.0,,grass,,,00-0033077,00-0033949,Dak Prescott,Joshua Dobbs,Mike McCarthy,Jonathan Gannon,,PHO00,State Farm Stadium,,,,13.489522895833346,12.574778966354877,12.073769613117497,12.7,5.9,19.5
60,00-0033555,M.Hollins,Mack Hollins,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fe6e0gnullhxbgt6ohhg",ATL,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,6,60.0,0,0.0,0.0,78.0,7.0,1.0,1.5966558456420898,0,0.7692307829856873,0.2068965584039688,0.3611111044883728,0.5631226301193237,0.0,6.0,9.0,GB,Sunday,GB,ATL,ATL2023,M.Hollins2023,GB2023,2.0,0.25,33.0,0.5,0.5,0.25,0.5,0.25,1.5,2.5,10.5,0.25,14.25,0.25,0.25,0.25,-0.49,1.13,-0.75,4.05,2.83,0.5,46.67,1.0,0.71,0.5,1.0,0.5,1.0,1.73,9.88,0.5,24.66,0.5,0.5,0.5,0.37,0.11,2.0,3.49,1,1,4.0,1,1.0,3,40.0,1,3,4,31.0,1,32.0,1,1.0,1.0,0.051149595528841,3.3515665531158447,0.922209858894348,6.099999904632568,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,ATLANTA FALCONS,6456.0,2023_03_ATL_DET,REG,2023-09-24 00:00:00+00:00,,13:00,,,,,Home,,,,2023092402.0,,,202309240det,,401547433.0,,7.0,7.0,190.0,-230.0,5.5,-108.0,-112.0,45.5,-110.0,-110.0,0.0,dome,fieldturf,,,00-0038122,00-0033106,Desmond Ridder,Jared Goff,Arthur Smith,Dan Campbell,,DET00,Ford Field,Sunday,ATL,DET,6.563954114353489,6.225881278647634,5.466530557414132,6.1,0.0,12.9
61,00-0033572,J.Agnew,Jamal Agnew,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/at0skjo9xsjgobkvqqz5",JAX,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,5.0,0,0.0,0.0,5.0,0.0,1.0,1.2426519393920898,0,1.0,0.0243902429938316,0.0186567157506942,0.0496450662612915,0.0,0.5,1.5,KC,Sunday,KC,JAX,JAX2023,J.Agnew2023,KC2023,2.0,0.25,33.0,0.5,0.5,0.25,0.5,0.25,0.5,0.75,4.5,0.25,5.75,0.25,0.25,0.25,-0.49,1.13,0.25,4.0,2.83,0.5,46.67,1.0,0.71,0.5,1.0,0.5,0.58,0.5,10.38,0.5,10.21,0.5,0.5,0.5,0.37,0.11,2.42,4.32,1,1,1.0,1,1.0,2,-2.0,1,1,1,2.0,1,-2.0,1,1.0,1.0,-0.4681625068187713,-1.3522273302078247,-0.149660587310791,-0.2000000029802322,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,JACKSONVILLE JAGUARS,6458.0,2023_03_HOU_JAX,REG,2023-09-24 00:00:00+00:00,Sunday,13:00,HOU,,JAX,,Home,,,,2023092404.0,,,202309240jax,,401547435.0,,7.0,7.0,240.0,-298.0,7.0,-110.0,-110.0,46.0,-110.0,-110.0,1.0,outdoors,grass,,,00-0039163,00-0036971,C.J. Stroud,Trevor Lawrence,DeMeco Ryans,Doug Pederson,,JAX00,TIAA Bank Stadium,,,,6.457661759544699,5.4479776834261,5.044411420607782,5.7,0.0,12.5
62,00-0033757,R.Tonyan,Robert Tonyan,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e4dqx11amod0silgghxw",CHI,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,2,0.0,0,0.0,0.0,22.0,0.0,0.0,-1.0594054460525513,0,0.0,0.0714285746216774,0.1208791211247444,0.191758245229721,0.0,0.0,0.0,TB,Sunday,CHI,TB,CHI2023,R.Tonyan2023,TB2023,2.0,0.25,33.0,0.5,0.5,5.0,13.0,0.25,2.0,5.0,16.0,0.25,72.0,0.25,0.25,0.25,-0.49,-2.57,-3.73,3.6,2.83,0.5,46.67,1.0,0.71,3.54,9.19,0.5,1.41,2.83,11.31,0.5,45.96,0.5,0.5,0.5,0.37,0.11,1.7,2.55,4,1,31.0,1,3.0,7,43.0,1,3,4,52.0,1,39.0,1,1.0,1.0,-2.8042707443237305,4.889933109283447,5.1795501708984375,14.199999809265137,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,CHICAGO BEARS,6465.0,2023_03_CHI_KC,REG,2023-09-24 00:00:00+00:00,,16:25,,,,,Home,,,,2023092411.0,,,202309240kan,,401547438.0,,7.0,7.0,425.0,-575.0,11.5,-110.0,-110.0,48.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0036945,00-0033873,Justin Fields,Patrick Mahomes,Matt Eberflus,Andy Reid,,KAN00,GEHA Field at Arrowhead Stadium,Sunday,CHI,KC,6.2282904845593405,6.741232331518896,7.021538989959186,6.7,0.0,13.5
63,00-0033854,D.Ogunbowale,Dare Ogunbowale,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wolxjiszqovjppwhaojs",HOU,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,4.0,0,0.0,0.0,1.0,1.007104516029358,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0.4000000059604645,0.4000000059604645,IND,Sunday,IND,HOU,HOU2023,D.Ogunbowale2023,IND2023,2.0,0.25,33.0,0.5,0.5,5.0,13.0,0.25,1.0,3.0,8.0,0.25,39.5,0.25,0.25,0.25,-0.49,-2.57,-2.53,1.8,2.83,0.5,46.67,1.0,0.71,3.54,9.19,0.5,1.41,2.83,11.31,0.5,45.96,0.5,0.5,0.5,0.37,0.11,1.7,2.55,4,1,31.0,1,3.0,7,21.0,1,2,3,4.0,1,3.0,1,1.0,1.0,-0.4638226330280304,-1.930200457572937,-2.2432169914245605,4.5,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,HOUSTON TEXANS,6458.0,2023_03_HOU_JAX,REG,2023-09-24 00:00:00+00:00,,13:00,,,,,Home,,,,2023092404.0,,,202309240jax,,401547435.0,,7.0,7.0,240.0,-298.0,7.0,-110.0,-110.0,46.0,-110.0,-110.0,1.0,outdoors,grass,,,00-0039163,00-0036971,C.J. Stroud,Trevor Lawrence,DeMeco Ryans,Doug Pederson,,JAX00,TIAA Bank Stadium,Sunday,HOU,JAX,5.277478192776695,6.721370330764692,4.9555589214185805,5.7,0.0,12.5
64,00-0033857,J.Smith-Schuster,JuJu Smith-Schuster,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ypoituliieghtndjrzaz",NE,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,6,28.0,0,0.0,0.0,17.0,7.0,2.0,0.8569240570068359,0,1.6470588445663452,0.1428571492433548,0.0449735447764396,0.2457671910524368,0.0,2.799999952316284,7.800000190734863,MIA,Sunday,MIA,NE,NE2023,J.Smith-Schuster2023,MIA2023,2.0,0.25,33.0,0.5,0.5,2.5,6.5,0.25,1.0,1.0,4.0,0.25,2.0,0.25,0.25,0.25,-0.49,-2.57,-1.22,2.05,2.83,0.5,46.67,1.0,0.71,3.54,9.19,0.5,1.41,1.41,5.66,0.5,2.83,0.5,0.5,0.5,0.37,0.11,2.28,1.06,4,1,31.0,1,1.0,2,6.0,1,4,7,33.0,1,36.0,1,1.0,1.0,-4.726016521453857,-0.738114058971405,-0.4725160598754883,7.300000190734863,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,NEW ENGLAND PATRIOTS,6461.0,2023_03_NE_NYJ,REG,2023-09-24 00:00:00+00:00,,13:00,,,,,Home,,,,2023092407.0,,,202309240nyj,,401547430.0,,7.0,7.0,-130.0,110.0,-2.0,-110.0,-110.0,38.5,-110.0,-110.0,1.0,outdoors,fieldturf,,,00-0036972,00-0037013,Mac Jones,Zach Wilson,Bill Belichick,Robert Saleh,,NYC01,MetLife Stadium,Sunday,NE,NYJ,11.80260374769527,11.295177928147368,11.359400698356897,11.5,4.7,18.3
65,00-0033858,J.Smith,Jonnu Smith,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hbnnjc8knqoc95vzyol4",ATL,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,6,47.0,0,0.0,0.0,39.0,31.0,3.0,-1.235305666923523,0,1.205128192901611,0.2068965584039688,0.1805555522441864,0.4367337226867676,0.0,4.699999809265137,8.699999809265137,GB,Sunday,GB,ATL,ATL2023,J.Smith2023,GB2023,2.0,0.25,33.0,0.5,0.5,3.0,4.0,0.25,1.0,1.0,13.67,0.25,0.67,0.25,0.25,0.25,-0.49,-2.49,0.39,2.77,2.83,0.5,46.67,1.0,0.71,2.65,7.81,0.5,1.0,1.0,17.21,0.5,3.06,0.5,0.5,0.5,0.37,0.11,2.28,1.45,4,1,31.0,1,1.0,1,5.0,1,2,3,24.0,1,19.0,1,1.0,1.0,-4.726016521453857,0.7029989361763,1.227304220199585,4.400000095367432,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,ATLANTA FALCONS,6456.0,2023_03_ATL_DET,REG,2023-09-24 00:00:00+00:00,,13:00,,,,,Home,,,,2023092402.0,,,202309240det,,401547433.0,,7.0,7.0,190.0,-230.0,5.5,-108.0,-112.0,45.5,-110.0,-110.0,0.0,dome,fieldturf,,,00-0038122,00-0033106,Desmond Ridder,Jared Goff,Arthur Smith,Dan Campbell,,DET00,Ford Field,Sunday,ATL,DET,4.8058037847385595,4.90569516591307,4.83824515933969,4.8,0.0,11.6
66,00-0033873,P.Mahomes,Patrick Mahomes,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oagzjdsdoezmp6frggrn",KC,2023,3,REG,29,41,305.0,2,1.0,1.0,7.0,0,0,274.0,179.0,12.0,10.558775901794434,0,1.1131386756896973,0.15627521276474,7,30.0,0,1.0,0.0,3.0,-2.9916751384735107,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,21.200000762939453,21.200000762939453,JAX,Sunday,KC,JAX,KC2023,P.Mahomes2023,JAX2023,2.0,0.25,33.0,0.5,0.5,9.0,37.0,0.25,1.0,1.0,2.5,0.25,-6.0,0.25,0.25,0.25,-0.49,0.16,-0.96,4.7,2.83,0.5,46.67,1.0,0.71,6.36,26.16,0.5,0.5,0.5,3.54,0.5,3.54,0.5,0.5,0.5,0.37,0.71,0.02,2.26,21,39,226.0,2,1.0,6,45.0,1,1,1,6.0,1,-9.0,1,1.0,1.0,-6.453612804412842,2.924736261367798,0.3510209023952484,19.540000915527344,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,KANSAS CITY CHIEFS,6465.0,2023_03_CHI_KC,REG,2023-09-24 00:00:00+00:00,Sunday,16:25,CHI,,KC,,Home,,,,2023092411.0,,,202309240kan,,401547438.0,,7.0,7.0,425.0,-575.0,11.5,-110.0,-110.0,48.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0036945,00-0033873,Justin Fields,Patrick Mahomes,Matt Eberflus,Andy Reid,,KAN00,GEHA Field at Arrowhead Stadium,,,,17.08092772129307,17.559172983041705,15.842554331936242,16.8,10.0,23.6
67,00-0033881,E.Engram,Evan Engram,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/adr65rbw956sxntlph8a",JAX,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,8,57.0,0,0.0,0.0,28.0,54.0,4.0,3.043019771575928,0,2.0357143878936768,0.195121943950653,0.1044776141643524,0.3658172488212585,0.0,5.699999809265137,11.699999809265137,KC,Sunday,KC,JAX,JAX2023,E.Engram2023,KC2023,2.0,0.25,33.0,0.5,0.5,3.33,14.0,0.25,1.0,1.0,2.33,0.25,-3.67,0.25,0.25,0.25,-0.49,-0.34,-0.95,2.63,2.83,0.5,46.67,1.0,0.71,4.93,20.07,0.5,0.5,0.5,2.52,0.5,2.52,0.5,0.5,0.5,0.37,0.71,0.02,1.79,21,39,226.0,2,1.0,1,13.0,1,5,5,49.0,1,26.0,1,1.0,1.0,-6.453612804412842,1.0143014192581177,-0.0095610804855823,9.899999618530272,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,JACKSONVILLE JAGUARS,6458.0,2023_03_HOU_JAX,REG,2023-09-24 00:00:00+00:00,Sunday,13:00,HOU,,JAX,,Home,,,,2023092404.0,,,202309240jax,,401547435.0,,7.0,7.0,240.0,-298.0,7.0,-110.0,-110.0,46.0,-110.0,-110.0,1.0,outdoors,grass,,,00-0039163,00-0036971,C.J. Stroud,Trevor Lawrence,DeMeco Ryans,Doug Pederson,,JAX00,TIAA Bank Stadium,,,,9.17636872706055,8.719922701902433,8.406150139078813,8.8,2.0,15.6
68,00-0033885,D.Njoku,David Njoku,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",CLE,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,4,48.0,0,1.0,1.0,9.0,39.0,1.0,-1.3132178783416748,0,5.333333492279053,0.1000000014901161,0.0227848105132579,0.1659493744373321,0.0,2.799999952316284,6.800000190734863,PIT,Monday,CLE,PIT,CLE2023,D.Njoku2023,PIT2023,2.0,0.25,33.0,0.5,0.5,0.5,3.25,0.25,1.5,1.5,7.75,0.25,0.25,0.25,0.25,0.25,-0.49,0.01,-0.64,2.6,2.83,0.5,46.67,1.0,0.71,0.58,3.95,0.5,0.58,0.58,6.5,0.5,8.1,0.5,0.5,0.5,0.37,1.22,0.65,1.16,21,39,226.0,2,1.0,1,-2.0,1,2,3,24.0,1,7.0,1,1.0,1.0,-6.453612804412842,-1.4166609048843384,1.0334962606430054,4.400000095367432,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,CLEVELAND BROWNS,6455.0,2023_03_TEN_CLE,REG,2023-09-24 00:00:00+00:00,Sunday,13:00,TEN,,CLE,,Home,,,,2023092401.0,,,202309240cle,,401547428.0,,7.0,6.0,180.0,-218.0,4.5,-110.0,-110.0,41.5,-110.0,-110.0,0.0,outdoors,grass,,,00-0029701,00-0033537,Ryan Tannehill,Deshaun Watson,Mike Vrabel,Kevin Stefanski,,CLE00,FirstEnergy Stadium,,,,5.335355671134414,6.592268407982937,5.165379737573345,5.7,0.0,12.5
69,00-0033891,Z.Jones,Zay Jones,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbmcmjxxjcrandbjmey7",JAX,2023,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,6,0.0,0,0.0,0.0,84.0,0.0,0.0,-5.634027004241943,0,0.0,0.1463414579629898,0.3134328424930572,0.4389151930809021,0.0,0.0,0.0,KC,Sunday,KC,JAX,JAX2023,Z.Jones2023,KC2023,2.0,0.25,33.0,0.5,0.5,3.75,12.75,0.25,2.0,2.25,12.5,0.25,1.25,0.25,0.25,0.25,-0.49,-0.59,-0.2,4.53,2.83,0.5,46.67,1.0,0.71,5.56,18.46,0.5,2.12,0.5,4.12,0.5,9.29,0.5,0.5,0.5,0.37,1.43,0.67,1.85,1,1,29.0,2,1.0,1,-3.0,1,5,7,55.0,1,74.0,1,1.0,1.0,2.221420764923096,-0.9591683149337769,6.12074613571167,16.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,JACKSONVILLE JAGUARS,6458.0,2023_03_HOU_JAX,REG,2023-09-24 00:00:00+00:00,Sunday,13:00,HOU,,JAX,,Home,,,,2023092404.0,,,202309240jax,,401547435.0,,7.0,7.0,240.0,-298.0,7.0,-110.0,-110.0,46.0,-110.0,-110.0,1.0,outdoors,grass,,,00-0039163,00-0036971,C.J. Stroud,Trevor Lawrence,DeMeco Ryans,Doug Pederson,,JAX00,TIAA Bank Stadium,,,,8.65212117339332,8.402374587859033,8.305738679239111,8.5,1.7,15.3
